measurement_time	Y	X	Z
6716715674328759296	0.730225	0.511749	0.13443
6716715697212345344	0.732483	0.512756	0.134399
6716715719949901824	0.732208	0.511108	0.13443
6716715742738998272	0.733276	0.513824	0.134552
6716715765339116544	0.731201	0.512207	0.134583
6716715787587046400	0.731781	0.514221	0.134552
6716715810990323712	0.730896	0.5112	0.134338
6716715833435823104	0.731964	0.513	0.134583
6716715855709522944	0.730865	0.510559	0.134583
6716715878833627136	0.733063	0.513489	0.134399
6716715900806679552	0.73114	0.51062	0.134552
6716715923720330240	0.746643	0.514832	0.134552
6716715945921015808	0.730011	0.510986	0.134338
6716715967859708928	0.731079	0.513641	0.134399
6716715990395402240	0.730194	0.51062	0.134674
6716716012982635520	0.730713	0.510651	0.134552
6716716035514034176	0.731201	0.510956	0.134491
6716716059127763968	0.730835	0.509827	0.134644
6716716081246845952	0.730927	0.510834	0.134644
6716716103554906112	0.732086	0.512604	0.134613
6716716126077714432	0.729584	0.510681	0.134583
6716716149188933632	0.732239	0.511505	0.134644
6716716171260770304	0.730347	0.509491	0.134491
6716716193641844736	0.731689	0.511047	0.13443
6716716216362221568	0.730713	0.512024	0.13446
6716716238966634496	0.730133	0.510437	0.134552
6716716261652652032	0.73349	0.513641	0.134308
6716716283960712192	0.730621	0.509735	0.134583
6716716306788463616	0.729584	0.510284	0.134644
6716716329568969728	0.729858	0.509583	0.134521
6716716352199152640	0.729797	0.51059	0.134491
6716716374975364096	0.729553	0.507751	0.134674
6716716397356438528	0.729218	0.508484	0.134674
6716716420368873472	0.731812	0.509735	0.134399
6716716442466480128	0.729889	0.510406	0.134521
6716716465289936896	0.730652	0.512695	0.134552
6716716487469147136	0.730988	0.510437	0.134583
6716716509416430592	0.731354	0.511597	0.134552
6716716531058770944	0.729828	0.511322	0.134583
6716716553852162048	0.732025	0.514069	0.134277
6716716577259734016	0.73114	0.511383	0.13446
6716716599048102912	0.730164	0.510986	0.134674
6716716621940278272	0.731934	0.509521	0.134521
6716716644291288064	0.731171	0.512085	0.134521
6716716667106154496	0.732056	0.512573	0.134583
6716716689792172032	0.730194	0.511444	0.134735
6716716712005742592	0.728271	0.506256	0.134705
6716716734580090880	0.730255	0.511414	0.134644
6716716757154439168	0.731354	0.51358	0.134399
6716716779922060288	0.729309	0.511444	0.13446
6716716802088386560	0.732391	0.510162	0.134583
6716716824963382272	0.730103	0.513794	0.134369
6716716847292917760	0.7323	0.513336	0.13443
6716716869025452032	0.728821	0.506592	0.134583
6716716891604094976	0.731995	0.510345	0.134491
6716716914182737920	0.732452	0.511017	0.134491
6716716936903115776	0.730713	0.508972	0.134552
6716716958519686144	0.729553	0.51181	0.134583
6716716980935119872	0.72998	0.512024	0.134583
6716717003685562368	0.729889	0.511566	0.134613
6716717026367284224	0.731323	0.511292	0.134552
6716717048662459392	0.729706	0.510345	0.134766
6716717071095073792	0.729736	0.512146	0.134583
6716717094086033408	0.732758	0.513916	0.134521
6716717117244496896	0.731506	0.510345	0.13446
6716717138826707968	0.729736	0.506958	0.134613
6716717161405350912	0.730499	0.512207	0.134674
6716717184331886592	0.730347	0.510284	0.134521
6716717207249831936	0.732025	0.512421	0.134491
6716717229545007104	0.730591	0.512054	0.134521
6716717252252498944	0.73291	0.513702	0.13446
6716717274685113344	0.730835	0.511963	0.134613
6716717297641713664	0.729004	0.507355	0.134735
6716717319954068480	0.730072	0.510559	0.134521
6716717342498352128	0.732086	0.514008	0.134247
6716717365042635776	0.72995	0.510834	0.134644
6716717387891861504	0.728638	0.507904	0.134705
6716717410466209792	0.729523	0.511719	0.134308
6716717433306845184	0.729919	0.509949	0.13446
6716717455370092544	0.72995	0.51236	0.134552
6716717478081880064	0.728821	0.510376	0.134674
6716717500523083776	0.728394	0.508636	0.134674
6716717523187625984	0.729248	0.507111	0.134674
6716717545706139648	0.728973	0.511047	0.134613
6716717568452286464	0.729645	0.510529	0.134521
6716717591370231808	0.730652	0.510681	0.134552
6716717613493608448	0.729004	0.507263	0.134674
6716717636244049920	0.730255	0.510468	0.134735
6716717658882823168	0.731445	0.51123	0.134613
6716717681311141888	0.730164	0.511444	0.134552
6716717703748050944	0.727356	0.508759	0.134735
6716717726292334592	0.728882	0.507385	0.134583
6716717749064251392	0.729431	0.510925	0.13446
6716717771995081728	0.730377	0.510437	0.134644
6716717794148523008	0.730682	0.511292	0.13443
6716717816709986304	0.730286	0.510712	0.134583
6716717839357348864	0.730988	0.511292	0.134583
6716717860823595008	0.730225	0.511902	0.134613
6716717883887569920	0.728516	0.509521	0.134857
6716717906131205120	0.729004	0.51062	0.13446
6716717928615359488	0.731445	0.51059	0.134705
6716717950721555456	0.729858	0.510895	0.134583
6716717973630911488	0.731659	0.511749	0.134613
6716717996471546880	0.731781	0.513123	0.13446
6716718018775312384	0.731628	0.511383	0.134552
6716718041285235712	0.730896	0.511566	0.134491
6716718063906829312	0.729523	0.508667	0.134583
6716718086665860096	0.730682	0.511627	0.134308
6716718109476431872	0.732605	0.513489	0.134308
6716718131629873152	0.732239	0.514343	0.134338
6716718154938660864	0.73111	0.511108	0.13446
6716718177422814208	0.729401	0.510315	0.134491
6716718199382982656	0.732239	0.510315	0.134705
6716718222017460224	0.730011	0.510315	0.134552
6716718245124383744	0.729095	0.510406	0.134613
6716718267363724288	0.729828	0.509674	0.134399
6716718290062626816	0.731628	0.514526	0.134521
6716718313268334592	0.728638	0.508179	0.134644
6716718335335876608	0.728699	0.508514	0.134674
6716718358292476928	0.731506	0.511475	0.134644
6716718381395106816	0.729065	0.511169	0.134552
6716718403694576640	0.73053	0.511505	0.134613
6716718425998342144	0.732269	0.513916	0.13443
6716718448641409024	0.733032	0.513428	0.134399
6716718471172807680	0.730377	0.510986	0.134735
6716718494077868032	0.731018	0.51004	0.134491
6716718516574907392	0.728943	0.511627	0.13443
6716718538964571136	0.728851	0.51062	0.134521
6716718561697832960	0.729797	0.510071	0.134491
6716718584577124352	0.729919	0.510284	0.134491
6716718607318976512	0.729401	0.508545	0.134766
6716718629936273408	0.730194	0.510834	0.134552
6716718652059650048	0.730652	0.512238	0.134491
6716718674947530752	0.730194	0.512268	0.134583
6716718697560534016	0.731537	0.514221	0.134399
6716718719825644544	0.732361	0.514954	0.134369
6716718742623330304	0.731628	0.512512	0.134308
6716718765262103552	0.731384	0.512543	0.134308
6716718788042609664	0.73056	0.512085	0.134308
6716718810118742016	0.731049	0.511475	0.13446
6716718833174126592	0.730225	0.510284	0.134399
6716718855589560320	0.732208	0.511292	0.134613
6716718878821039104	0.72879	0.509338	0.134735
6716718901013134336	0.731049	0.511444	0.134491
6716718923780756480	0.729919	0.511353	0.134644
6716718946325040128	0.732361	0.513336	0.134338
6716718968813488128	0.729279	0.507507	0.134674
6716718991563930624	0.730621	0.51239	0.134552
6716719013945005056	0.732697	0.513153	0.134552
6716719037769188352	0.728943	0.51062	0.134491
6716719059716470784	0.730377	0.510101	0.134552
6716719082363833344	0.729767	0.509583	0.134705
6716719104435671040	0.728302	0.509247	0.134644
6716719126919824384	0.730438	0.512482	0.134644
6716719149988093952	0.731812	0.512939	0.13443
6716719172042750976	0.730957	0.510986	0.134674
6716719195106724864	0.728577	0.508636	0.134644
6716719217320296448	0.729919	0.508606	0.134857
6716719240564659200	0.731384	0.511658	0.134613
6716719262752459776	0.732422	0.513306	0.13443
6716719285636045824	0.729462	0.50882	0.134491
6716719307815257088	0.728577	0.510529	0.134644
6716719331033849856	0.730652	0.512299	0.134491
6716719353015492608	0.729919	0.511047	0.134583
6716719375959207936	0.730103	0.511078	0.13443
6716719398941578240	0.730438	0.510345	0.134613
6716719421898178560	0.731384	0.511292	0.134644
6716719444472526848	0.733063	0.514526	0.134583
6716719466887960576	0.730774	0.511841	0.134521
6716719490965547008	0.731689	0.513916	0.134552
6716719514386003968	0.729309	0.511047	0.134583
6716719536543740928	0.728241	0.507477	0.134674
6716719559092319232	0.730377	0.512848	0.134583
6716719581559292928	0.730011	0.509399	0.134613
6716719604490123264	0.731293	0.509888	0.13446
6716719626776708096	0.730408	0.510284	0.134491
6716719649462725632	0.73175	0.513184	0.134491
6716719672543880192	0.729126	0.510284	0.134552
6716719694826170368	0.730713	0.510315	0.134521
6716719716979611648	0.732361	0.513428	0.134399
6716719740090830848	0.730957	0.512695	0.134521
6716719762050998272	0.729919	0.509857	0.13443
6716719784681181184	0.730835	0.513275	0.13443
6716719807680731136	0.729614	0.511414	0.134552
6716719829954430976	0.731445	0.513947	0.134308
6716719854242470912	0.72995	0.512207	0.134552
6716719876748099584	0.730743	0.510223	0.13446
6716719899008915456	0.731262	0.511963	0.134521
6716719921523134464	0.72876	0.509155	0.134491
6716719944157612032	0.72998	0.510162	0.134369
6716719966890873856	0.73114	0.513245	0.13446
6716719990242611200	0.728088	0.509003	0.134766
6716720012640865280	0.73053	0.510284	0.134613
6716720034991875072	0.731506	0.511688	0.134308
6716720056556905472	0.729767	0.511566	0.134491
6716720079625175040	0.729401	0.511444	0.134491
6716720101873105920	0.730591	0.511566	0.134491
6716720124760986624	0.73175	0.513977	0.134399
6716720147769125888	0.730927	0.512207	0.134674
6716720170051417088	0.733063	0.512756	0.134521
6716720191470418944	0.73233	0.510742	0.134552
6716720214122076160	0.732391	0.51123	0.134552
6716720236760848384	0.728729	0.511169	0.134613
6716720259326606336	0.731781	0.512604	0.134491
6716720281870889984	0.730438	0.511688	0.13446
6716720303414446080	0.729675	0.511444	0.134552
6716720326405405696	0.729767	0.509308	0.13446
6716720348318328832	0.729156	0.510956	0.134644
6716720371854749696	0.73288	0.51297	0.134521
6716720394201464832	0.731323	0.514221	0.134583
6716720416767222784	0.731659	0.514221	0.134491
6716720439131117568	0.730896	0.511383	0.134521
6716720461391933440	0.732117	0.51178	0.134521
6716720483953396736	0.730896	0.511169	0.134521
6716720506527745024	0.730133	0.509613	0.134735
6716720529368380416	0.728882	0.510406	0.13443
6716720551745160192	0.728729	0.508972	0.134583
6716720574332393472	0.729492	0.510529	0.134552
6716720597581050880	0.73056	0.512024	0.134491
6716720619640003584	0.731812	0.512939	0.13443
6716720642089797632	0.731506	0.514404	0.134338
6716720664677029888	0.730316	0.511078	0.134644
6716720687852674048	0.730225	0.510773	0.13443
6716720710152143872	0.731232	0.514496	0.134491
6716720733220413440	0.730774	0.512268	0.134644
6716720755756106752	0.729523	0.510773	0.134552
6716720778661167104	0.732513	0.512482	0.134552
6716720802042969088	0.729553	0.51236	0.13446
6716720824119101440	0.731171	0.512421	0.134552
6716720846667679744	0.731354	0.510132	0.134552
6716720869431006208	0.730865	0.510101	0.13443
6716720892078368768	0.730621	0.511017	0.134491
6716720915400041472	0.729401	0.511078	0.134491
6716720937583547392	0.731354	0.512665	0.134369
6716720960230909952	0.730011	0.511475	0.134491
6716720981937674240	0.729736	0.510162	0.134521
6716721004430417920	0.730896	0.510162	0.134583
6716721026729888768	0.730499	0.511505	0.134644
6716721049493215232	0.72934	0.50769	0.134644
6716721072153462784	0.731049	0.510742	0.134613
6716721095183077376	0.73233	0.513123	0.134613
6716721117224849408	0.729492	0.511841	0.134583
6716721140142794752	0.730286	0.510498	0.134521
6716721162390725632	0.72995	0.511353	0.13446
6716721184655836160	0.730957	0.513397	0.13446
6716721207281723392	0.730225	0.51358	0.134399
6716721229791647744	0.731415	0.51239	0.134644
6716721252138361856	0.733734	0.514771	0.13443
6716721275034832896	0.729797	0.512207	0.134491
6716721297570526208	0.731842	0.510406	0.134521
6716721318899334144	0.729004	0.511871	0.134399
6716721341666955264	0.732147	0.514984	0.134521
6716721364116749312	0.731018	0.51059	0.134491
6716721386527888384	0.729523	0.510529	0.134399
6716721409548913664	0.73288	0.514313	0.134491
6716721431552030720	0.730377	0.510986	0.134552
6716721454147854336	0.733551	0.51413	0.13446
6716721476670662656	0.733276	0.511505	0.134521
6716721499661622272	0.732269	0.51123	0.134491
6716721522446424064	0.729431	0.510162	0.134583
6716721544707238912	0.72937	0.50943	0.134583
6716721567672429568	0.732544	0.510559	0.134583
6716721589963310080	0.731567	0.513733	0.13443
6716721613439600640	0.731476	0.511993	0.134644
6716721635511438336	0.729492	0.508301	0.134705
6716721658072900608	0.730865	0.511047	0.134552
6716721680904947712	0.731171	0.511688	0.134644
6716721703376216064	0.730408	0.508362	0.134705
6716721726375766016	0.729614	0.510345	0.134583
6716721748490552320	0.72879	0.508301	0.13446
6716721771584591872	0.729797	0.511932	0.13446
6716721793527579648	0.73175	0.509827	0.134521
6716721816308085760	0.730652	0.511993	0.134521
6716721838753585152	0.729065	0.50766	0.134705
6716721861804675072	0.731049	0.510864	0.134491
6716721884104144896	0.729645	0.511627	0.134491
6716721906352075776	0.731873	0.511078	0.134521
6716721929201301504	0.732056	0.510864	0.134613
6716721951500771328	0.72995	0.512085	0.134552
6716721974324228096	0.729187	0.507446	0.134613
6716721996602223616	0.728333	0.509186	0.134735
6716722019812227072	0.72998	0.509857	0.134552
6716722042098811904	0.730286	0.510254	0.134705
6716722064441231360	0.731293	0.511108	0.13446
6716722087771494400	0.730255	0.508575	0.134583
6716722109946409984	0.730194	0.507935	0.134583
6716722132460628992	0.730133	0.510834	0.13443
6716722154983437312	0.729523	0.512177	0.134552
6716722176101791744	0.730835	0.510162	0.134613
6716722199062686720	0.73172	0.514618	0.13443
6716722221624150016	0.731262	0.511292	0.134613
6716722243850605568	0.730377	0.510498	0.134705
6716722266489378816	0.729736	0.51059	0.134644
6716722289592007680	0.731262	0.511108	0.134613
6716722312093340672	0.731781	0.509827	0.134644
6716722334702049280	0.731842	0.511719	0.134613
6716722356937094144	0.731842	0.513672	0.134399
6716722380228702208	0.731628	0.514038	0.13443
6716722401969826816	0.729431	0.509613	0.134613
6716722425544902656	0.73114	0.510529	0.13443
6716722447779947520	0.731995	0.512482	0.13446
6716722470530390016	0.73114	0.511383	0.134552
6716722492765434880	0.731079	0.511139	0.134613
6716722515455747072	0.730804	0.510712	0.134552
6716722537793872896	0.731049	0.51123	0.134521
6716722560243666944	0.72937	0.510345	0.134613
6716722582659100672	0.732086	0.514313	0.134521
6716722605585636352	0.730682	0.510834	0.134552
6716722628207228928	0.729858	0.510834	0.134521
6716722650949081088	0.72818	0.5065	0.134796
6716722673523429376	0.730194	0.508911	0.134644
6716722696415604736	0.730164	0.510986	0.134491
6716722718770909184	0.72998	0.511444	0.134552
6716722741598660608	0.730713	0.510651	0.134399
6716722763722037248	0.73056	0.5112	0.134674
6716722786524018688	0.726807	0.507355	0.134644
6716722809141316608	0.730957	0.510834	0.134308
6716722832020606976	0.72995	0.510986	0.134491
6716722855166185472	0.730225	0.50705	0.134766
6716722877422706688	0.730133	0.510162	0.134491
6716722900216097792	0.731415	0.512207	0.134705
6716722922932179968	0.732635	0.514771	0.134521
6716722945154340864	0.731323	0.510284	0.134644
6716722967917667328	0.730713	0.511749	0.13443
6716722990990231552	0.729462	0.509857	0.13446
6716723013491565568	0.72995	0.512054	0.134491
6716723035666481152	0.73111	0.511261	0.134583
6716723058477052928	0.731506	0.513977	0.134338
6716723080793702400	0.730774	0.511749	0.134552
6716723103475425280	0.730438	0.512054	0.134491
6716723125826435072	0.730438	0.511688	0.13446
6716723149126632448	0.726959	0.509705	0.134705
6716723171254303744	0.733124	0.513428	0.134613
6716723194064875520	0.729797	0.509735	0.134369
6716723216531849216	0.731659	0.512054	0.134521
6716723239484154880	0.732269	0.511749	0.134766
6716723261654775808	0.732147	0.513336	0.134308
6716723284207648768	0.730591	0.511627	0.134613
6716723307155658752	0.731079	0.509338	0.134552
6716723329837381632	0.729614	0.511658	0.134552
6716723352308649984	0.731384	0.512543	0.13446
6716723374590941184	0.731689	0.511475	0.134613
6716723397341382656	0.729462	0.509796	0.134521
6716723419881370624	0.730804	0.510254	0.134369
6716723442391293952	0.730499	0.509491	0.134521
6716723465124556800	0.729614	0.510529	0.134613
6716723487655954432	0.728577	0.507568	0.134613
6716723510552425472	0.733246	0.513947	0.134613
6716723532821830656	0.729675	0.507935	0.134766
6716723555714006016	0.731262	0.511047	0.134674
6716723578107966464	0.731689	0.513672	0.13446
6716723601193415680	0.731995	0.512756	0.134338
6716723623303907328	0.732086	0.512695	0.13443
6716723645693571072	0.731964	0.510712	0.134644
6716723669118322688	0.730347	0.511047	0.134491
6716723691087080448	0.729919	0.50885	0.134705
6716723714228364288	0.731659	0.513123	0.134399
6716723736807007232	0.732086	0.511261	0.134521
